image,epoch,step,reconstructed_image,total_loss,reconstruction_mse,mean_energy,mean_order_parameter,order_parameter_susceptibility
monalisa.jpg,109,109,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/Scripts/phase_transition_frames/epoch_0109.png,-0.03648586571216583,0.0032862331718206406,-3.97721004486084,0.15486925840377808,0.0018696784973144531
monalisa.jpg,110,110,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/Scripts/phase_transition_frames/epoch_0110.png,-0.03736889734864235,0.0031803667079657316,-4.05492639541626,0.15480780601501465,6.145238876342773e-05
monalisa.jpg,111,111,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/Scripts/phase_transition_frames/epoch_0111.png,-0.03765686973929405,0.0037289210595190525,-4.138579368591309,0.15733110904693604,0.0025233030319213867
monalisa.jpg,112,112,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/Scripts/phase_transition_frames/epoch_0112.png,-0.03821280226111412,0.003681404050439596,-4.189420700073242,0.15732046961784363,1.0639429092407227e-05
monalisa.jpg,113,113,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/Scripts/phase_transition_frames/epoch_0113.png,-0.039519499987363815,0.003000943223014474,-4.252044677734375,0.15373842418193817,0.0035820454359054565
monalisa.jpg,114,114,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/Scripts/phase_transition_frames/epoch_0114.png,-0.040031928569078445,0.0033209931571036577,-4.335292339324951,0.1581835150718689,0.004445090889930725
monalisa.jpg,115,115,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/Scripts/phase_transition_frames/epoch_0115.png,-0.04126179218292236,0.0028189821168780327,-4.408077716827393,0.15745356678962708,0.0007299482822418213
monalisa.jpg,116,116,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/Scripts/phase_transition_frames/epoch_0116.png,-0.04152160882949829,0.003193496260792017,-4.471510887145996,0.15747442841529846,2.086162567138672e-05
monalisa.jpg,117,117,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/Scripts/phase_transition_frames/epoch_0117.png,-0.042653024196624756,0.0028242843691259623,-4.547730922698975,0.15699544548988342,0.00047898292541503906
monalisa.jpg,118,118,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/Scripts/phase_transition_frames/epoch_0118.png,-0.04316339269280434,0.003005120437592268,-4.616851329803467,0.15759818255901337,0.0006027370691299438
monalisa.jpg,119,119,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/Scripts/phase_transition_frames/epoch_0119.png,-0.04415322467684746,0.0026111965999007225,-4.6764421463012695,0.15609802305698395,0.001500159502029419
monalisa.jpg,120,120,/home/adminpc/Desktop/HVK/Script/Hamiltonian_Vision_Kernel/Main2/Scripts/phase_transition_frames/epoch_0120.png,-0.044580426067113876,0.002832047175616026,-4.741247653961182,0.15307627618312836,0.003021746873855591
